x,y1,y2
1.70940849567521,22.753632100035,23.2671731294762
1.71111415645536,22.7893358096789,23.2694095911463
1.71269887586032,22.8776111776027,23.2714782852236
1.71454643949669,22.9805280468301,23.2738946913605
1.71678587991475,23.1052740594224,23.2768070023281
1.71906500756965,23.2322308138175,23.2797648923827
1.72095009671784,23.2737288690079,23.2821189963557
1.72253228583603,23.2561019848927,23.2840298826271
1.72420416747315,23.2374758525718,23.2860664164011
1.72626594732202,23.2145059344694,23.2885702123489
1.72861086459893,23.1883816332561,23.2914112603434
1.73029408787553,23.1761819059217,23.2933614310948
1.73197731115213,23.1949343934061,23.2953067388889
1.73402110697584,23.2177039547219,23.297662350083
1.73633507749709,23.2434834837019,23.3003224189352
1.7384409646321,23.2669447931384,23.3027139451885
1.74014662541305,23.2859472528192,23.3045454478208
1.74173134481916,23.3036023264166,23.3062420329767
1.74357890845585,23.3241857002657,23.3082295841657
1.74581834887297,23.3491349027737,23.3106291645419
1.7480974765267,23.3745262536397,23.3130730981861
1.74998256567495,23.3955276924571,23.3150080102132
1.75156475479406,23.3782892736846,23.3165711361142
1.75323663643196,23.3596631413551,23.3182441902934
1.7552984162807,23.3366932232542,23.3203053256338
1.75764333355652,23.310568922053,23.32265032059
1.75932655683354,23.2918164345639,23.3242492032696
1.76100978011056,23.2730639470748,23.3258471732807
1.76305357593404,23.2502943857615,23.3277862878525
1.76536754645456,23.2245148567896,23.329981654076
1.76747343358928,23.2010535473565,23.3319564995867
1.76917909437062,23.1820510876713,23.3334548068075
1.77076381377727,23.1814150376256,23.3348452252313
1.77261137741411,23.2019984114762,23.3364799197428
1.77485081783078,23.2269476139793,23.3384576315747
1.77712994548395,23.252338964839,23.3404786880858
1.77901503463224,23.2733404036569,23.3420686940369
1.7805972237518,23.2909672877874,23.3433456868999
1.78226910539006,23.309593420121,23.3447196744532
1.78433088523874,23.3325633382212,23.3464165939861
1.78667580251403,23.3586876394165,23.3483534424875
1.78835902579126,23.3774401269079,23.3496632895794
1.79004224906849,23.395251235868,23.3509754742528
1.79208604489186,23.3724816745559,23.3525719004285
1.79440001541202,23.3467021455879,23.3543849149359
1.7965059025466,23.3232408361564,23.3560169205587
1.79821156332813,23.3042383764691,23.3572410786144
1.79979628273504,23.2865833028627,23.3583795867444
1.80164384637195,23.2843137254902,23.3597239550385
1.80388328678841,23.2843137254902,23.3613545585218
1.80616241444131,23.2843137254902,23.3630276768297
1.80804750358961,23.2843137254902,23.3643338982225
1.80962969270938,23.2843137254902,23.3653754642735
1.81130157434782,23.2988143309694,23.3665033834148
1.81336335419647,23.3217842490693,23.3679006305754
1.81570827147151,23.3479085502619,23.369501661098
1.81739149474883,23.3666610377544,23.3705736931953
1.81907471802616,23.3854135252468,23.3716507371403
1.82111851384948,23.383260763709,23.3729652034381
1.82343248436948,23.3574812347429,23.3744636235664
1.82553837150399,23.334019925312,23.3758135446656
1.82724403228561,23.3150174656237,23.3768121360956
1.82882875169264,23.297362392016,23.3777433754747
1.83067631532958,23.2767790181642,23.3788488668596
1.83291575574594,23.2518298156647,23.3801938737814
1.83519488339871,23.2264384648093,23.3815807127335
1.83707997254703,23.2054370259912,23.3826534396153
1.8386621616669,23.1878101418572,23.3835012993256
1.84033404330542,23.1766270421726,23.384426756346
1.84239582315405,23.1995969602723,23.3855774366939
1.84474074042898,23.2257212614636,23.3869021602351
1.84642396370635,23.2444737489566,23.3877785210237
1.84810718698372,23.2632262364496,23.3886620940143
1.85015098280702,23.2859957977609,23.3897445671262
1.85246495332694,23.3117753267261,23.3909841427947
1.85457084046142,23.3352366361566,23.392101968151
1.85627650124307,23.3542390958453,23.3929149660825
1.85786122065017,23.3718941694537,23.393675667234
1.85970878428713,23.3924775433057,23.3945846135798
1.86194822470344,23.3740171044626,23.3956946350964
1.86422735235615,23.348625753608,23.3968459268483
1.86611244150446,23.3276243147898,23.3977265372634
1.86769463062438,23.3099974306553,23.3984150177333
1.86936651226294,23.2913712983184,23.3991738913632
1.87142829211157,23.2843137254902,23.4001216995122
1.87377320938644,23.2843137254902,23.4012190810025
1.87545643266383,23.2843137254902,23.401934445799
1.87713965594122,23.2843137254902,23.4026588332223
1.87918345176451,23.2843137254902,23.4035504251396
1.88149742228439,23.3009962375711,23.4045770267094
1.88360330941885,23.3244575470015,23.4055038864886
1.88530897020054,23.3434600066904,23.4061641803286
1.88689368960766,23.3611150802992,23.4067845646836
1.88874125324462,23.3816984541512,23.4075317961425
1.8909806936609,23.3847961936174,23.4084484745025
1.89325982131359,23.359404842763,23.4094059608598
1.89514491046191,23.3384034039448,23.4101285001638
1.89672709958185,23.32077651981,23.4106858453176
1.89839898122043,23.3021503874729,23.4113076561434
1.90046076106905,23.2843137254902,23.4120885434947
1.90280567834389,23.2843137254902,23.4129988706882
1.90448890162129,23.2843137254902,23.4135817699247
1.9061721248987,23.2843137254902,23.4141751813837
1.90821592072198,23.2843137254902,23.4149097185569
1.91052989124184,23.2902171484162,23.4157610876076
1.9126357783763,23.3136784578464,23.4165308232137
1.91434143915799,23.3326809175355,23.4170654739695
1.91592615856512,23.3503359911445,23.4175704073573
1.91777372220209,23.3709193649966,23.4181845817581
1.92001316261836,23.3957219251338,23.4189421797014
1.92229229027103,23.3957219251338,23.4197402053182
1.92417737941935,23.3957219251338,23.4203326856189
1.9257595685393,23.3957219251339,23.4207821342166
1.9274314501779,23.3957219251339,23.4212911714207
1.92949323002651,23.3957219251339,23.4219347183535
1.93183814730133,23.3957219251339,23.4226911395283
1.93352137057874,23.3957219251339,23.4231650477
1.93520459385616,23.3957219251338,23.4236506937157
1.93724838967943,23.3957219251338,23.4242560081402
1.93956236019927,23.3957219251338,23.4249631979882
1.94166824733372,23.3771362819327,23.4256036537204
1.94337390811542,23.3581338222435,23.4260349268622
1.94495862752257,23.3404787486345,23.4264448685869
1.94680619115954,23.3198953747823,23.4269495652457
1.94904563157581,23.2949461722838,23.4275762737413
1.95132475922846,23.2695548214297,23.4282430969844
1.95320984837678,23.2485533826116,23.4287285663064
1.95479203749674,23.2309264984765,23.4290892389193
1.95646391913534,23.2123003661392,23.4295054873482
1.95852569898396,23.1893304480396,23.4300360322414
1.96087061625877,23.1826049048437,23.4306658214007
1.96255383953619,23.2013573923372,23.4310500530392
1.9642370628136,23.2201098798307,23.4314470309483
1.96628085863688,23.2428794411417,23.4319460224541
1.96859482915672,23.268658970106,23.4325345833936
1.97070071629117,23.2921202795362,23.4330686692051
1.97240637707287,23.3111227392254,23.4334148844933
1.97399109648002,23.3287778128344,23.4337466682237
1.97583866011699,23.3493611866866,23.434161287917
1.97807810053325,23.374310389185,23.4346803021541
1.98035722818591,23.3957219251337,23.4352391736671
1.98224231733423,23.3957219251337,23.4356365956467
1.98382450645419,23.3957219251337,23.4359242244505
1.98549638809279,23.3957219251337,23.4362641273943
1.98755816794141,23.3957219251337,23.4367016955727
1.98990308521622,23.3957219251337,23.4372272934374
1.99158630849364,23.3957219251337,23.4375377403063
1.99326953177105,23.3957219251337,23.4378617631669
1.99531332759433,23.3957219251337,23.438273273458
1.99762729811417,23.3957219251337,23.4387642279627
1.99973318524862,23.3957219251337,23.4392107938868
2.00143884603032,23.3957219251336,23.4394870245991
2.00302356543747,23.3957219251336,23.4397545008747
2.00487112907444,23.3957219251336,23.4400950063275
2.0071105694907,23.3957219251336,23.440525411028
2.00938969714335,23.3957219251335,23.4409954611598
2.01127478629167,23.3957219251335,23.4413204388483
2.01285697541164,23.3957219251335,23.4415479680871
2.01452885705024,23.3957219251335,23.441825054887
2.01659063689886,23.3957219251335,23.4421861229461
2.01893555417367,23.3957219251335,23.4426259934706
2.02061877745108,23.3957219251335,23.4428757311212
2.0223020007285,23.3957219251335,23.443139727448
2.02434579655177,23.3957219251336,23.443479259251
2.02665976707161,23.3957219251336,23.4438899043587
2.02876565420606,23.3957219251336,23.4442644599752
2.03047131498776,23.3957219251336,23.4444831082229
2.03205603439492,23.3957219251336,23.4446976731004
2.03390359803189,23.3957219251336,23.4449771982503
2.03614303844814,23.3957219251336,23.4453346960931
